Date,^IXIC,^RUT,^DJI,^GSPC
2013-03-02,3173.8366696666667,915.3799843333334,14102.380208333334,1520.5332843333333
2013-03-03,3177.9333493333334,916.0299886666667,14115.100260666666,1522.8666176666668
2013-03-04,3182.030029,916.679993,14127.820313,1525.199951
2013-03-05,3224.1298829999996,927.400024,14253.769531,1539.790039
2013-03-06,3222.3701170000004,929.9600220000001,14296.240234,1541.459961
2013-03-07,3232.090088,934.570007,14329.490234,1544.26001
2013-03-08,3244.3701170000004,942.5,14397.070313,1551.180054
2013-03-09,3247.203450333334,942.5033366666667,14413.810221666667,1552.8600263333333
2013-03-10,3250.036783666667,942.5066733333333,14430.550130333331,1554.5399986666666
2013-03-11,3252.8701170000004,942.51001,14447.290038999998,1556.219971
2013-03-12,3242.320068,940.26001,14450.05957,1552.47998
2013-03-13,3245.1201170000004,943.900024,14455.280272999998,1554.52002
2013-03-14,3258.929932,953.070007,14539.139647999998,1563.22998
2013-03-15,3249.070068,952.4799800000001,14514.110352000002,1560.699951
2013-03-16,3245.243408,950.7199906666667,14493.426758000001,1557.8332926666667
2013-03-17,3241.416748,948.9600013333333,14472.743164,1554.9666343333333
2013-03-18,3237.590088,947.2000119999999,14452.05957,1552.099976
2013-03-19,3229.100098,942.849976,14455.820313,1548.339966
2013-03-20,3254.189941,951.9500119999999,14511.730469,1558.709961
2013-03-21,3222.600098,943.919983,14421.490234,1545.800049
2013-03-22,3245.0,946.2700199999999,14512.030272999998,1556.890015
2013-03-23,3241.766683,946.1300053333333,14490.603515333332,1555.156657
2013-03-24,3238.533366,945.9899906666666,14469.176757666666,1553.423299
2013-03-25,3235.300049,945.849976,14447.75,1551.689941
2013-03-26,3252.47998,949.820007,14559.650391,1563.77002
2013-03-27,3256.52002,950.23999,14526.160156,1562.849976
2013-03-28,3267.52002,951.5399779999999,14578.540038999998,1569.189941
2013-03-29,3260.4324955,948.3524779999999,14577.117431499999,1567.43496675
2013-03-30,3253.344971,945.1649779999999,14575.694823999998,1565.6799925
2013-03-31,3246.2574465,941.9774779999999,14574.2722165,1563.92501825
2013-04-01,3239.169922,938.7899779999999,14572.849609,1562.170044
2013-04-02,3254.860107,934.2999880000001,14662.009766,1570.25
2013-04-03,3218.600098,918.7100220000001,14550.349609,1553.689941
2013-04-04,3224.97998,925.659973,14606.110352000002,1559.97998
2013-04-05,3203.860107,923.2800289999999,14565.25,1553.280029
2013-04-06,3209.990071333333,926.0166826666666,14581.326823,1556.5433346666666
2013-04-07,3216.120035666667,928.7533363333333,14597.403646,1559.8066403333335
2013-04-08,3222.25,931.48999,14613.480469,1563.069946
2013-04-09,3237.860107,929.340027,14673.459961000002,1568.609985
2013-04-10,3297.25,946.090027,14802.240234,1587.72998
2013-04-11,3300.159912,947.0499880000001,14865.139647999998,1593.369995
2013-04-12,3294.949951,942.849976,14865.05957,1588.849976
2013-04-13,3268.7966306666667,930.9599816666666,14776.439778333333,1576.6866456666667
2013-04-14,3242.6433103333334,919.0699873333333,14687.819986666665,1564.5233153333334
2013-04-15,3216.48999,907.179993,14599.200195,1552.359985
2013-04-16,3264.6298829999996,923.2999880000001,14756.780272999998,1574.569946
2013-04-17,3204.669922,906.7999880000001,14618.589844,1552.01001
2013-04-18,3166.360107,901.51001,14537.139647999998,1541.609985
2013-04-19,3206.060059,912.5,14547.509766,1555.25
2013-04-20,3215.2233889999998,913.2666626666667,14554.063151333332,1557.6666666666667
2013-04-21,3224.386719,914.0333253333334,14560.616536666666,1560.0833333333333
2013-04-22,3233.550049,914.7999880000001,14567.169922,1562.5
2013-04-23,3269.330078,929.3599849999999,14719.459961000002,1578.780029
2013-04-24,3269.649902,934.1099849999999,14676.299805,1578.790039
2013-04-25,3289.98999,940.2800289999999,14700.799805,1585.160034
2013-04-26,3279.26001,935.25,14712.549805,1582.23999
2013-04-27,3288.5133466666666,937.643331,14747.94987,1586.0299883333334
2013-04-28,3297.7666833333333,940.036662,14783.349935,1589.8199866666666
2013-04-29,3307.02002,942.429993,14818.75,1593.609985
2013-04-30,3328.790039,947.4600220000001,14839.799805,1597.569946
2013-05-01,3299.1298829999996,924.2100220000001,14700.950195,1582.699951
2013-05-02,3340.6201170000004,939.849976,14831.580078,1597.589966
2013-05-03,3378.6298829999996,954.419983,14973.959961000002,1614.420044
2013-05-04,3383.409912333333,956.2133180000001,14972.269856666668,1615.446696
2013-05-05,3388.1899416666665,958.006653,14970.579752333333,1616.473348
2013-05-06,3392.969971,959.7999880000001,14968.889647999998,1617.5
2013-05-07,3396.6298829999996,967.820007,15056.200195,1625.959961
2013-05-08,3413.2700200000004,970.409973,15105.120116999999,1632.689941
2013-05-09,3409.169922,966.26001,15082.620116999999,1626.670044
2013-05-10,3436.580078,975.159973,15118.490234,1633.699951
2013-05-11,3437.316731666667,974.703308,15109.553385333335,1633.7233073333334
2013-05-12,3438.053385333333,974.246643,15100.616536666666,1633.7466636666666
2013-05-13,3438.790039,973.7899779999999,15091.679688,1633.77002
2013-05-14,3462.610107,985.9600220000001,15215.25,1650.339966
2013-05-15,3471.6201170000004,988.5399779999999,15275.69043,1658.780029
2013-05-16,3465.23999,985.340027,15233.219727000002,1650.469971
2013-05-17,3498.969971,996.2800289999999,15354.400391,1667.469971
2013-05-18,3498.1232913333333,996.8466793333333,15348.027018333332,1667.0766603333334
2013-05-19,3497.2766116666667,997.4133296666666,15341.653645666665,1666.6833496666666
2013-05-20,3496.429932,997.9799800000001,15335.280272999998,1666.290039
2013-05-21,3502.1201170000004,998.7800289999999,15387.580078,1669.160034
2013-05-22,3463.3000490000004,982.26001,15307.169922,1655.349976
2013-05-23,3459.419922,984.2800289999999,15294.5,1650.51001
2013-05-24,3459.139893,984.2800289999999,15303.099609,1649.599976
2013-05-25,3466.577393,987.5475157499999,15329.67211875,1652.21499675
2013-05-26,3474.014893,990.8150025,15356.2446285,1654.8300175
2013-05-27,3481.452393,994.08248925,15382.817138249999,1657.44503825
2013-05-28,3488.889893,997.349976,15409.389647999998,1660.060059
2013-05-29,3467.5200200000004,986.9600220000001,15302.799805,1648.359985
2013-05-30,3491.3000490000004,994.429993,15324.530272999998,1654.410034
2013-05-31,3455.9099119999996,984.150024,15115.570313,1630.73999
2013-06-01,3459.0633136666665,986.2766923333334,15161.723633,1633.9666746666667
2013-06-02,3462.2167153333335,988.4033606666666,15207.876952999999,1637.1933593333333
2013-06-03,3465.3701170000004,990.5300289999999,15254.030272999998,1640.420044
2013-06-04,3445.26001,981.9699710000001,15177.540038999998,1631.380005
2013-06-05,3401.4799799999996,968.159973,14960.589844,1608.900024
2013-06-06,3424.0500490000004,979.4600220000001,15040.620116999999,1622.560059
2013-06-07,3469.219971,987.6199949999999,15248.120116999999,1643.380005
2013-06-08,3470.7366540000003,989.3033243333333,15244.943359333332,1643.1900229999999
2013-06-09,3472.253337,990.9866536666666,15241.766601666666,1643.000041
2013-06-10,3473.7700200000004,992.669983,15238.589844,1642.810059
2013-06-11,3436.9499509999996,981.4500119999999,15122.019531,1626.130005
2013-06-12,3400.429932,972.3099980000001,14995.230469,1612.52002
2013-06-13,3445.360107,989.6900019999999,15176.080078,1636.359985
2013-06-14,3423.5600590000004,981.3800050000001,15070.179688,1626.72998
2013-06-15,3433.083333666667,983.5333456666667,15106.736328333334,1630.833333
2013-06-16,3442.606608333333,985.6866863333333,15143.292968666667,1634.936686
2013-06-17,3452.1298829999996,987.840027,15179.849609,1639.040039
2013-06-18,3482.179932,999.98999,15318.230469,1651.810059
2013-06-19,3443.1999509999996,986.5,15112.19043,1628.930054
2013-06-20,3364.639893,960.5200199999999,14758.320313,1588.189941
2013-06-21,3357.25,963.679993,14799.400391,1592.430054
2013-06-22,3345.08667,959.4699913333334,14752.786784,1585.983358
2013-06-23,3332.92334,955.2599896666667,14706.173176999999,1579.536662
2013-06-24,3320.76001,951.0499880000001,14659.55957,1573.089966
2013-06-25,3347.889893,961.26001,14760.30957,1588.030029
2013-06-26,3376.219971,963.830017,14910.139647999998,1603.26001
2013-06-27,3401.860107,979.919983,15024.490234,1613.199951
2013-06-28,3403.25,977.4799800000001,14909.599609,1606.280029
2013-06-29,3413.66333,981.5999956666667,14931.386393,1609.1733396666666
2013-06-30,3424.07666,985.7200113333333,14953.173177000002,1612.0666503333334
2013-07-01,3434.48999,989.840027,14974.959961000002,1614.959961
2013-07-02,3433.399902,989.4699710000001,14932.410156,1614.079956
2013-07-03,3443.669922,991.1300050000001,14988.370116999999,1615.410034
2013-07-04,3461.5249025,998.2600100000001,15062.1049805,1623.6500245
2013-07-05,3479.3798829999996,1005.3900150000001,15135.839844,1631.890015
2013-07-06,3481.1966146666664,1006.6766766666667,15165.456706,1634.7466636666666
2013-07-07,3483.013346333333,1007.9633383333334,15195.073568,1637.6033123333334
2013-07-08,3484.830078,1009.25,15224.69043,1640.459961
2013-07-09,3504.26001,1018.0499880000001,15300.339844,1652.319946
2013-07-10,3520.76001,1020.419983,15291.660156,1652.619995
2013-07-11,3578.3000490000004,1033.180054,15460.919922,1675.02002
2013-07-12,3600.080078,1036.52002,15464.299805,1680.189941
2013-07-13,3602.5500486666665,1038.7800296666667,15470.953125333333,1680.9599606666668
2013-07-14,3605.0200193333335,1041.0400393333332,15477.606445666666,1681.7299803333333
2013-07-15,3607.48999,1043.300049,15484.259766,1682.5
2013-07-16,3598.5,1038.75,15451.849609,1676.26001
2013-07-17,3610.0,1042.530029,15470.519531,1680.910034
2013-07-18,3611.280029,1050.27002,15548.540038999998,1689.369995
2013-07-19,3587.610107,1050.47998,15543.740234,1692.089966
2013-07-20,3591.870035666667,1051.4566646666667,15544.343424333334,1693.2366536666666
2013-07-21,3596.129964333333,1052.4333493333334,15544.946614666667,1694.3833413333334
2013-07-22,3600.389893,1053.410034,15545.549805,1695.530029
2013-07-23,3579.2700200000004,1052.199951,15567.740234,1692.390015
2013-07-24,3579.600098,1043.829956,15542.240234,1685.939941
2013-07-25,3605.1899409999996,1054.180054,15555.610352000002,1690.25
2013-07-26,3613.1599119999996,1048.51001,15558.830078,1691.6500239999998
2013-07-27,3608.4865723333332,1045.8933513333334,15546.543294333334,1689.5433346666664
2013-07-28,3603.8132326666664,1043.2766926666666,15534.256510666668,1687.4366453333332
2013-07-29,3599.139893,1040.660034,15521.969727000002,1685.3299559999998
2013-07-30,3616.469971,1043.51001,15520.589844,1685.959961
2013-07-31,3626.3701170000004,1045.26001,15499.540038999998,1685.72998
2013-08-01,3675.73999,1059.880005,15628.019531,1706.869995
2013-08-02,3689.5900880000004,1059.859985,15658.360352000002,1709.6700440000002
2013-08-03,3690.7100423333336,1060.9099933333334,15642.950195666668,1708.8267010000002
2013-08-04,3691.8299966666664,1061.9600016666666,15627.540039333335,1707.983358
2013-08-05,3692.9499509999996,1063.01001,15612.129883000001,1707.140015
2013-08-06,3665.7700200000004,1052.140015,15518.740234,1697.369995
2013-08-07,3654.01001,1044.339966,15470.669922,1690.910034
2013-08-08,3669.1201170000004,1049.469971,15498.320313,1697.47998
2013-08-09,3660.110107,1048.400024,15425.509766,1691.4200440000002
2013-08-10,3663.390055,1050.1566973333333,15423.566406666667,1690.7700196666667
2013-08-11,3666.6700029999997,1051.9133706666667,15421.623047333333,1690.1199953333335
2013-08-12,3669.9499509999996,1053.670044,15419.679688,1689.469971
2013-08-13,3684.4399409999996,1051.98999,15451.009766,1694.160034
2013-08-14,3669.2700200000004,1047.800049,15337.660156,1685.390015
2013-08-15,3606.1201170000004,1027.609985,15112.19043,1661.319946
2013-08-16,3602.780029,1024.300049,15081.469727000002,1655.829956
2013-08-17,3598.2167153333335,1020.6166993333333,15057.893229333335,1652.5733236666667
2013-08-18,3593.653401666667,1016.9333496666667,15034.316731666668,1649.3166913333332
2013-08-19,3589.0900880000004,1013.25,15010.740234,1646.060059
2013-08-20,3613.5900880000004,1028.569946,15002.990234,1652.349976
2013-08-21,3599.790039,1021.580017,14897.549805,1642.800049
2013-08-22,3638.709961,1036.199951,14963.740234,1656.959961
2013-08-23,3657.790039,1038.23999,15010.509766,1663.5
2013-08-24,3657.7167153333335,1038.3166503333334,14989.159831,1661.2600096666667
2013-08-25,3657.6433916666665,1038.3933106666666,14967.809896,1659.0200193333333
2013-08-26,3657.570068,1038.469971,14946.459961000002,1656.780029
2013-08-27,3578.5200200000004,1013.48999,14776.129883000001,1630.47998
2013-08-28,3593.350098,1016.5,14824.509766,1634.959961
2013-08-29,3620.3000490000004,1026.939941,14840.950195,1638.170044
2013-08-30,3589.8701170000004,1010.900024,14810.30957,1632.969971
2013-08-31,3595.5551145000004,1012.2400205,14816.22216775,1634.6699832499999
2013-09-01,3601.2401120000004,1013.580017,14822.1347655,1636.3699955
2013-09-02,3606.9251095,1014.9200135,14828.047363250002,1638.07000775
2013-09-03,3612.610107,1016.26001,14833.959961000002,1639.77002
2013-09-04,3649.040039,1025.579956,14930.870116999999,1653.079956
2013-09-05,3658.780029,1028.689941,14937.480469,1655.079956
2013-09-06,3660.01001,1029.550049,14922.5,1655.170044
2013-09-07,3675.399984,1035.060018,14969.373372333333,1660.6833496666666
2013-09-08,3690.789958,1040.569987,15016.246744666665,1666.1966553333334
2013-09-09,3706.179932,1046.079956,15063.120116999999,1671.709961
2013-09-10,3729.0200200000004,1055.719971,15191.05957,1683.9899899999998
2013-09-11,3725.01001,1055.339966,15326.599609,1689.130005
2013-09-12,3715.969971,1048.47998,15300.639647999998,1683.4200440000002
2013-09-13,3722.179932,1053.97998,15376.05957,1687.9899899999998
2013-09-14,3720.736654,1054.7366533333334,15415.633137666666,1691.1933186666665
2013-09-15,3719.293376,1055.4933266666667,15455.206705333332,1694.3966473333335
2013-09-16,3717.850098,1056.25,15494.780272999998,1697.5999760000002
2013-09-17,3745.6999509999996,1066.390015,15529.730469,1704.7600100000002
2013-09-18,3783.639893,1076.969971,15676.94043,1725.52002
2013-09-19,3789.3798829999996,1075.27002,15636.549805,1722.339966
2013-09-20,3774.7299799999996,1072.829956,15451.089844,1709.910034
2013-09-21,3771.5833329999996,1072.596639,15434.519857000001,1707.2200113333333
2013-09-22,3768.436686,1072.363322,15417.94987,1704.5299886666667
2013-09-23,3765.290039,1072.130005,15401.379883000001,1701.839966
2013-09-24,3768.25,1074.680054,15334.589844,1697.4200440000002
2013-09-25,3761.100098,1073.51001,15273.259766,1692.77002
2013-09-26,3787.429932,1078.410034,15328.299805,1698.6700440000002
2013-09-27,3781.5900880000004,1074.189941,15258.240234,1691.75
2013-09-28,3778.220052,1074.0566403333335,15215.383463333334,1688.3500163333333
2013-09-29,3774.850016,1073.9233396666666,15172.526692666666,1684.9500326666666
2013-09-30,3771.4799799999996,1073.790039,15129.669922,1681.550049
2013-10-01,3817.9799799999996,1087.430054,15191.700195,1695.0
2013-10-02,3815.0200200000004,1082.550049,15133.139647999998,1693.869995
2013-10-03,3774.3400880000004,1070.900024,14996.480469,1678.660034
2013-10-04,3807.75,1078.25,15072.580078,1690.5
2013-10-05,3795.293294333333,1074.0966796666667,15027.133463333334,1685.706665
2013-10-06,3782.8365886666666,1069.9433593333333,14981.686848666668,1680.91333
2013-10-07,3770.3798829999996,1065.790039,14936.240234,1676.119995
2013-10-08,3694.830078,1047.26001,14776.530272999998,1655.449951
2013-10-09,3677.780029,1043.459961,14802.980469,1656.400024
2013-10-10,3760.75,1069.5,15126.070313,1692.560059
2013-10-11,3791.8701170000004,1084.310059,15237.110352000002,1703.199951
2013-10-12,3799.6734210000004,1086.3067223333333,15258.49349,1705.5133056666666
2013-10-13,3807.476725,1088.3033856666666,15279.876628,1707.8266603333334
2013-10-14,3815.280029,1090.300049,15301.259766,1710.140015
2013-10-15,3794.01001,1079.619995,15168.009766,1698.060059
2013-10-16,3839.429932,1092.420044,15373.830078,1721.540039
2013-10-17,3863.149902,1102.27002,15371.650391,1733.1500239999998
2013-10-18,3914.280029,1114.77002,15399.650391,1744.5
2013-10-19,3916.2033690000003,1114.0066733333333,15397.166992333332,1744.5533446666666
2013-10-20,3918.126709,1113.2433266666667,15394.683593666667,1744.6066893333334
2013-10-21,3920.0500490000004,1112.47998,15392.200195,1744.660034
2013-10-22,3929.570068,1115.630005,15467.660156,1754.6700440000002
2013-10-23,3907.070068,1110.930054,15413.330078,1746.380005
2013-10-24,3928.959961,1118.849976,15509.209961000002,1752.069946
2013-10-25,3943.360107,1118.339966,15570.280272999998,1759.77002
2013-10-26,3942.2833656666667,1118.2166343333333,15569.830077999999,1760.5500083333334
2013-10-27,3941.206624333333,1118.0933026666667,15569.379883,1761.3299966666666
2013-10-28,3940.1298829999996,1117.969971,15568.929688,1762.109985
2013-10-29,3952.3400880000004,1121.069946,15680.349609,1771.949951
2013-10-30,3930.6201170000004,1105.5,15618.759766,1763.310059
2013-10-31,3919.709961,1100.150024,15545.75,1756.540039
2013-11-01,3922.040039,1095.670044,15615.549805,1761.640015
2013-11-02,3926.8900553333333,1099.8733723333332,15623.406575666666,1763.7366946666666
2013-11-03,3931.740071666667,1104.0767006666667,15631.263346333333,1765.8333743333333
2013-11-04,3936.5900880000004,1108.280029,15639.120116999999,1767.930054
2013-11-05,3939.860107,1103.589966,15618.219727000002,1762.969971
2013-11-06,3931.9499509999996,1098.630005,15746.879883000001,1770.4899899999998
2013-11-07,3857.330078,1079.089966,15593.980469,1747.1500239999998
2013-11-08,3919.2299799999996,1099.969971,15761.780272999998,1770.609985
2013-11-09,3919.416666333333,1100.4799806666667,15768.886718333333,1771.0366616666668
2013-11-10,3919.6033526666665,1100.9899903333333,15775.993163666666,1771.4633383333332
2013-11-11,3919.790039,1101.5,15783.099609,1771.890015
2013-11-12,3919.919922,1101.469971,15750.669922,1767.689941
2013-11-13,3965.580078,1112.180054,15821.629883000001,1782.0
2013-11-14,3972.73999,1111.439941,15876.219727000002,1790.619995
2013-11-15,3985.969971,1116.199951,15961.700195,1798.180054
2013-11-16,3973.670003333333,1113.2299803333333,15966.473307,1795.963379
2013-11-17,3961.370035666667,1110.2600096666667,15971.246419,1793.746704
2013-11-18,3949.070068,1107.290039,15976.019531,1791.530029
2013-11-19,3931.5500490000004,1101.380005,15967.030272999998,1787.869995
2013-11-20,3921.2700200000004,1099.790039,15900.820313,1781.369995
2013-11-21,3969.1599119999996,1119.619995,16009.990234,1795.8499760000002
2013-11-22,3991.649902,1124.920044,16064.769531,1804.7600100000002
2013-11-23,3992.623290666667,1124.853353,16067.359700333333,1804.0000000000002
2013-11-24,3993.596679333333,1124.786662,16069.949869666665,1803.23999
2013-11-25,3994.570068,1124.719971,16072.540038999998,1802.47998
2013-11-26,4017.75,1134.530029,16072.799805,1802.75
2013-11-27,4044.75,1141.329956,16097.330078,1807.22998
2013-11-28,4052.3199465,1142.1099855,16091.870117,1806.5200195
2013-11-29,4059.889893,1142.890015,16086.410156,1805.810059
2013-11-30,4055.0132653333335,1138.3000083333334,16060.529947666666,1804.1733806666666
2013-12-01,4050.1366376666665,1133.7100016666666,16034.649739333334,1802.536702333333
2013-12-02,4045.26001,1129.119995,16008.769531,1800.9000239999998
2013-12-03,4037.1999509999996,1123.780029,15914.620116999999,1795.1500239999998
2013-12-04,4038.0,1121.380005,15889.769531,1792.810059
2013-12-05,4033.169922,1122.469971,15821.509766,1785.030029
2013-12-06,4062.5200200000004,1131.380005,16020.200195,1805.089966
2013-12-07,4064.59668,1130.7399903333333,16021.976887666666,1806.183309
2013-12-08,4066.6733400000003,1130.0999756666668,16023.753580333332,1807.276652
2013-12-09,4068.75,1129.459961,16025.530272999998,1808.369995
2013-12-10,4060.48999,1119.689941,15973.129883000001,1802.619995
2013-12-11,4003.8100590000004,1101.5,15843.530272999998,1782.219971
2013-12-12,3998.399902,1103.27002,15739.429688,1775.5
2013-12-13,4000.9799799999996,1107.050049,15755.360352000002,1775.319946
2013-12-14,4010.4933266666667,1111.3166913333332,15798.430339,1779.0599770000001
2013-12-15,4020.0066733333333,1115.5833336666667,15841.500326000001,1782.800008
2013-12-16,4029.5200200000004,1119.849976,15884.570313,1786.540039
2013-12-17,4023.679932,1118.890015,15875.259766,1781.0
2013-12-18,4070.0600590000004,1133.719971,16167.969727000002,1810.6500239999998
2013-12-19,4058.139893,1125.449951,16179.080078,1809.5999760000002
2013-12-20,4104.740234000001,1146.469971,16221.139647999998,1818.319946
2013-12-21,4119.460123333334,1150.0533043333332,16245.629882666666,1821.543294
2013-12-22,4134.180012666667,1153.6366376666667,16270.120117333334,1824.7666419999998
2013-12-23,4148.899902,1157.219971,16294.610352000002,1827.9899899999998
2013-12-24,4155.419922,1161.800049,16357.549805,1833.319946
2013-12-25,4161.3000489999995,1162.2250365,16418.715332,1837.669983
2013-12-26,4167.180176,1162.650024,16479.880859,1842.02002
2013-12-27,4156.589844,1161.089966,16478.410156,1841.4000239999998
2013-12-28,4155.7932943333335,1160.9232993333333,16487.036458333336,1841.289998
2013-12-29,4154.996744666667,1160.7566326666667,16495.662760666666,1841.179972
2013-12-30,4154.200195,1160.589966,16504.289063,1841.069946
2013-12-31,4176.589844,1163.640015,16576.660156,1848.359985
2014-01-01,4159.829834,1157.179993,16509.0048825,1840.1699825
2014-01-02,4143.069824,1150.719971,16441.349609,1831.97998
2014-01-03,4131.910156,1156.089966,16469.990234,1831.369995
2014-01-04,4125.833496,1153.113322,16455.026692333333,1829.83667
2014-01-05,4119.756836,1150.136678,16440.06315066667,1828.303345
2014-01-06,4113.680176,1147.160034,16425.099609,1826.77002
2014-01-07,4153.180176,1157.630005,16530.939453,1837.880005
2014-01-08,4165.609863000001,1157.459961,16462.740234,1837.4899899999998
2014-01-09,4156.189941,1158.349976,16444.759766,1838.130005
2014-01-10,4174.669922,1164.530029,16437.050781,1842.369995
2014-01-11,4154.213216333334,1159.050008,16377.347330666667,1834.646647
2014-01-12,4133.756510666666,1153.569987,16317.643880333335,1826.923299
2014-01-13,4113.299805,1148.089966,16257.94043,1819.199951
2014-01-14,4183.02002,1163.430054,16373.860352000002,1838.880005
2014-01-15,4214.879883,1171.349976,16481.939453,1848.380005
2014-01-16,4218.689941,1173.130005,16417.009766,1845.890015
2014-01-17,4197.580078,1168.430054,16458.560547,1838.699951
2014-01-18,4204.625,1170.25253325,16447.5302735,1839.9749755
2014-01-19,4211.669921999999,1172.0750125,16436.5,1841.25
2014-01-20,4218.714843999999,1173.89749175,16425.4697265,1842.5250245
2014-01-21,4225.759765999999,1175.719971,16414.439453,1843.800049
2014-01-22,4243.0,1181.290039,16373.339844,1844.859985
2014-01-23,4218.879883,1172.400024,16197.349609,1828.459961
2014-01-24,4128.169922,1144.130005,15879.110352000002,1790.290039
2014-01-25,4113.316650333333,1138.66333,15865.366862333334,1787.3800456666665
2014-01-26,4098.463378666666,1133.196655,15851.623372666669,1784.4700523333333
2014-01-27,4083.610107,1127.72998,15837.879883000001,1781.560059
2014-01-28,4097.959961,1138.23999,15928.55957,1792.5
2014-01-29,4051.429932,1122.449951,15738.790038999998,1774.199951
2014-01-30,4123.129883,1139.359985,15848.610352000002,1794.189941
2014-01-31,4103.879883,1130.880005,15698.849609,1782.589966
2014-02-01,4068.239909,1118.7799886666667,15590.166341,1769.0233156666666
2014-02-02,4032.5999349999997,1106.6799723333334,15481.483073000001,1755.4566653333334
2014-02-03,3996.959961,1094.579956,15372.799805,1741.890015
2014-02-04,4031.5200200000004,1102.839966,15445.240234,1755.199951
2014-02-05,4011.5500490000004,1093.589966,15440.230469,1751.640015
2014-02-06,4057.1201170000004,1103.930054,15628.530272999998,1773.430054
2014-02-07,4125.859863000001,1116.550049,15794.080078,1797.02002
2014-02-08,4133.296549333334,1117.2766926666666,15796.650065,1797.960002
2014-02-09,4140.733235666667,1118.0033363333334,15799.220051999999,1798.899984
2014-02-10,4148.169922,1118.72998,15801.790038999998,1799.839966
2014-02-11,4191.049805,1129.160034,15994.769531,1819.75
2014-02-12,4201.290039,1132.540039,15963.94043,1819.2600100000002
2014-02-13,4240.669922,1147.790039,16027.589844,1829.8299559999998
2014-02-14,4244.02002,1149.209961,16154.389647999998,1838.630005
2014-02-15,4251.20996125,1152.27746575,16148.392333749998,1839.16250625
2014-02-16,4258.399902499999,1155.3449705,16142.3950195,1839.6950075
2014-02-17,4265.58984375,1158.4124752500002,16136.39770525,1840.2275087500002
2014-02-18,4272.779785,1161.47998,16130.400391,1840.7600100000002
2014-02-19,4237.950195,1149.069946,16040.55957,1828.75
2014-02-20,4267.549805,1162.119995,16133.230469,1839.780029
2014-02-21,4263.410156,1164.630005,16103.299805,1836.25
2014-02-22,4273.263509,1167.9366863333332,16137.913086,1840.0366616666668
2014-02-23,4283.116862,1171.2433676666667,16172.526366999999,1843.8233233333333
2014-02-24,4292.970215,1174.550049,16207.139647999998,1847.609985
2014-02-25,4287.589844,1173.949951,16179.660156,1845.119995
2014-02-26,4292.060059,1181.719971,16198.410156,1845.160034
2014-02-27,4318.930176,1187.939941,16272.650391,1854.290039
2014-02-28,4308.120117,1183.030029,16321.709961000002,1859.449951
2014-03-01,4297.846679666667,1180.806681,16270.483398333334,1854.8766273333333
2014-03-02,4287.573242333333,1178.583333,16219.256835666667,1850.3033036666668
2014-03-03,4277.299805,1176.359985,16168.030272999998,1845.72998
2014-03-04,4351.970215,1208.650024,16395.880859,1873.910034
2014-03-05,4357.970215,1205.910034,16360.179688,1873.810059
2014-03-06,4352.129883,1204.540039,16421.890625,1877.030029
2014-03-07,4336.220215,1203.319946,16452.720703,1878.040039
2014-03-08,4335.630208333334,1202.3933103333334,16441.373698,1877.7500406666668
2014-03-09,4335.040201666667,1201.4666746666667,16430.026693,1877.4600423333334
2014-03-10,4334.450195,1200.540039,16418.679688,1877.1700440000002
2014-03-11,4307.189941,1187.050049,16351.25,1867.630005
2014-03-12,4323.330078,1191.369995,16340.080078,1868.199951
2014-03-13,4260.419922,1176.73999,16108.889647999998,1846.339966
2014-03-14,4245.399902,1181.410034,16065.669922,1841.130005
2014-03-15,4256.9166663333335,1183.6833493333334,16126.186523666667,1847.0299886666667
2014-03-16,4268.433430666667,1185.9566646666667,16186.703125333333,1852.9299723333331
2014-03-17,4279.950195,1188.22998,16247.219727000002,1858.8299559999998
2014-03-18,4333.310059,1205.040039,16336.19043,1872.25
2014-03-19,4307.600098,1195.660034,16222.169922,1860.77002
2014-03-20,4319.290039,1198.969971,16331.049805,1872.0100100000002
2014-03-21,4276.790039,1193.72998,16302.769531,1866.52002
2014-03-22,4259.990071666667,1188.5633133333333,16294.076497333333,1863.493327
2014-03-23,4243.190104333333,1183.3966466666668,16285.383463666667,1860.466634
2014-03-24,4226.390136999999,1178.22998,16276.69043,1857.439941
2014-03-25,4234.27002,1178.050049,16367.879883000001,1865.619995
2014-03-26,4173.580078,1155.48999,16268.990234,1852.560059
2014-03-27,4151.22998,1151.439941,16264.230469,1849.040039
2014-03-28,4155.759765999999,1151.810059,16323.05957,1857.619995
2014-03-29,4170.169922,1158.8867189999999,16367.926432,1862.526652
2014-03-30,4184.580078,1165.963379,16412.793294000003,1867.433309
2014-03-31,4198.990234000001,1173.040039,16457.660156,1872.339966
2014-04-01,4268.040039,1188.699951,16532.609375,1885.52002
2014-04-02,4276.459961,1192.810059,16573.0,1890.9000239999998
2014-04-03,4237.740234000001,1181.119995,16572.550781,1888.77002
2014-04-04,4127.72998,1153.380005,16412.710938,1865.089966
2014-04-05,4111.736653333333,1147.5133463333334,16357.097330999999,1858.406657
2014-04-06,4095.7433266666667,1141.6466876666666,16301.483724,1851.723348
2014-04-07,4079.75,1135.780029,16245.870116999999,1845.040039
2014-04-08,4112.990234000001,1144.23999,16256.139647999998,1851.959961
2014-04-09,4183.899902,1159.959961,16437.179688,1872.180054
2014-04-10,4054.110107,1127.660034,16170.219727000002,1833.0799559999998
2014-04-11,3999.7299799999996,1111.439941,16026.75,1815.689941
